schema_name,table_name,column_name,Dtype,nb_rows,null_count,percentage,key2,target,target_label,example,comments
mimiciii,chartevents_112,valueuom,character varying,4449856.0,24063.33750576019,99.45923334360121,,,,"[None, 'kg', 'cmH20']",
mimiciii,chartevents_112,warning,integer,4449856.0,44498.56,99.00000000000001,,,,[None],
mimiciii,chartevents_112,error,integer,4449856.0,44498.56,99.00000000000001,,,,[None],
mimiciii,chartevents_112,resultstatus,character varying,4449856.0,44498.56,99.00000000000001,,,,[None],
mimiciii,chartevents_112,stopped,character varying,4449856.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_113,row_id,integer,1676872.0,0.0,100.0,,,,"[34323631, 34323652, 34323660, 34323668, 34321651]",
mimiciii,chartevents_113,subject_id,integer,1676872.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,[10],
mimiciii,chartevents_113,hadm_id,integer,1676872.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,[184167],
mimiciii,chartevents_113,icustay_id,integer,1676872.0,24.59412318411283,99.99853333330248,chartevents_fk_icustay_id,icustays,icustay_id,[288409],
mimiciii,chartevents_113,itemid,integer,1676872.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[3603],
mimiciii,chartevents_113,charttime,timestamp without time zone,1676872.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:00:00.000000000'), numpy.datetime64('2103-07-04T17:00:00.000000000'), numpy.datetime64('2103-07-04T17:30:00.000000000'), numpy.datetime64('2103-07-04T18:00:00.000000000'), numpy.datetime64('2103-06-30T13:00:00.000000000')]",
mimiciii,chartevents_113,storetime,timestamp without time zone,1676872.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:43:00.000000000'), numpy.datetime64('2103-07-04T16:56:00.000000000'), numpy.datetime64('2103-07-04T17:32:00.000000000'), numpy.datetime64('2103-07-04T18:05:00.000000000'), numpy.datetime64('2103-06-30T12:52:00.000000000')]",
mimiciii,chartevents_113,cgid,integer,1676872.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[14968, 17587]",
mimiciii,chartevents_113,value,character varying,1676872.0,40.24492991153151,99.997599999886,,,,"['44', '33', '45', '34', '42']",
mimiciii,chartevents_113,valuenum,double precision,1676872.0,5.589573273467831,99.99966666667024,,,,"[44.0, 33.0, 45.0, 34.0, 42.0]",
mimiciii,chartevents_113,valueuom,character varying,1676872.0,0.0,100.0,,,,['Breath'],
mimiciii,chartevents_113,warning,integer,1676872.0,16768.72,99.0,,,,[None],
mimiciii,chartevents_113,error,integer,1676872.0,16768.72,99.0,,,,[None],
mimiciii,chartevents_113,resultstatus,character varying,1676872.0,16768.72,99.0,,,,[None],
mimiciii,chartevents_113,stopped,character varying,1676872.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_114,row_id,integer,476670.0,0.0,100.0,,,,"[34323632, 34559722, 34514459, 34515560, 34540599]",
mimiciii,chartevents_114,subject_id,integer,476670.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[10, 92, 87]",
mimiciii,chartevents_114,hadm_id,integer,476670.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[184167, 142807, 190659]",
mimiciii,chartevents_114,icustay_id,integer,476670.0,7.626719807332847,99.99840000004042,chartevents_fk_icustay_id,icustays,icustay_id,"[288409, 291001, 277633]",
mimiciii,chartevents_114,itemid,integer,476670.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[3607],
mimiciii,chartevents_114,charttime,timestamp without time zone,476670.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:00:00.000000000'), numpy.datetime64('2123-01-11T09:00:00.000000000'), numpy.datetime64('2191-03-17T00:30:00.000000000'), numpy.datetime64('2191-03-19T00:00:00.000000000'), numpy.datetime64('2122-12-17T15:00:00.000000000')]",
mimiciii,chartevents_114,storetime,timestamp without time zone,476670.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:43:00.000000000'), numpy.datetime64('2123-01-11T10:08:00.000000000'), numpy.datetime64('2191-03-17T01:24:00.000000000'), numpy.datetime64('2191-03-19T01:51:00.000000000'), numpy.datetime64('2122-12-17T15:30:00.000000000')]",
mimiciii,chartevents_114,cgid,integer,476670.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[14968, 18433, 20296, 15930, 14957]",
mimiciii,chartevents_114,value,character varying,476670.0,4.607810033886926,99.99903333332622,,,,"['Subcostal', 'IC/Subcostal']",
mimiciii,chartevents_114,valuenum,double precision,476670.0,4766.7,99.0,,,,[None],
mimiciii,chartevents_114,valueuom,character varying,476670.0,4766.7,99.0,,,,[None],
mimiciii,chartevents_114,warning,integer,476670.0,4766.7,99.0,,,,[None],
mimiciii,chartevents_114,error,integer,476670.0,4766.7,99.0,,,,[None],
mimiciii,chartevents_114,resultstatus,character varying,476670.0,4766.7,99.0,,,,[None],
mimiciii,chartevents_114,stopped,character varying,476670.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_115,row_id,integer,1621393.0,0.0,100.0,,,,"[193259108, 193259111, 193260092, 193260095, 193260102]",
mimiciii,chartevents_115,subject_id,integer,1621393.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,[126],
mimiciii,chartevents_115,hadm_id,integer,1621393.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,[176860],
mimiciii,chartevents_115,icustay_id,integer,1621393.0,32.4278615402407,99.997999999905,chartevents_fk_icustay_id,icustays,icustay_id,[282343],
mimiciii,chartevents_115,itemid,integer,1621393.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[3609],
mimiciii,chartevents_115,charttime,timestamp without time zone,1621393.0,0.0,100.0,,,,"[numpy.datetime64('2129-09-01T03:00:00.000000000'), numpy.datetime64('2129-09-01T04:00:00.000000000'), numpy.datetime64('2129-09-10T19:00:00.000000000'), numpy.datetime64('2129-09-10T20:00:00.000000000'), numpy.datetime64('2129-09-10T20:30:00.000000000')]",
mimiciii,chartevents_115,storetime,timestamp without time zone,1621393.0,0.0,100.0,,,,"[numpy.datetime64('2129-09-01T03:27:00.000000000'), numpy.datetime64('2129-09-01T04:11:00.000000000'), numpy.datetime64('2129-09-10T18:51:00.000000000'), numpy.datetime64('2129-09-10T20:56:00.000000000')]",
mimiciii,chartevents_115,cgid,integer,1621393.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,[15918],
mimiciii,chartevents_115,value,character varying,1621393.0,65.93664739420637,99.99593333341181,,,,['87'],
mimiciii,chartevents_115,valuenum,double precision,1621393.0,15.133001737520681,99.99906666664174,,,,[87.0],
mimiciii,chartevents_115,valueuom,character varying,1621393.0,12.971143672321341,99.99920000002022,,,,['cmH20'],
mimiciii,chartevents_115,warning,integer,1621393.0,16213.93,99.0,,,,[None],
mimiciii,chartevents_115,error,integer,1621393.0,16213.93,99.0,,,,[None],
mimiciii,chartevents_115,resultstatus,character varying,1621393.0,16213.93,99.0,,,,[None],
mimiciii,chartevents_115,stopped,character varying,1621393.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_116,row_id,integer,2309226.0,0.0,100.0,,,,"[34323633, 34323634, 34323635, 34323636, 34558644]",
mimiciii,chartevents_116,subject_id,integer,2309226.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[10, 92]",
mimiciii,chartevents_116,hadm_id,integer,2309226.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[184167, 142807]",
mimiciii,chartevents_116,icustay_id,integer,2309226.0,33.098907124064866,99.99856666661798,chartevents_fk_icustay_id,icustays,icustay_id,"[288409, 291001]",
mimiciii,chartevents_116,itemid,integer,2309226.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[3626, 3627, 3634, 3642, 3630]",
mimiciii,chartevents_116,charttime,timestamp without time zone,2309226.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:00:00.000000000'), numpy.datetime64('2123-01-10T01:00:00.000000000')]",
mimiciii,chartevents_116,storetime,timestamp without time zone,2309226.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:43:00.000000000'), numpy.datetime64('2123-01-10T01:42:00.000000000')]",
mimiciii,chartevents_116,cgid,integer,2309226.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[14968, 17679]",
mimiciii,chartevents_116,value,character varying,2309226.0,119.31000805009157,99.99483333341779,,,,"['None', 'Alert', 'Overriding', 'Mild Stimulation']",
mimiciii,chartevents_116,valuenum,double precision,2309226.0,22421.81403603673,99.02903336286545,,,,[None],
mimiciii,chartevents_116,valueuom,character varying,2309226.0,22421.044625108243,99.02906668186188,,,,[None],
mimiciii,chartevents_116,warning,integer,2309226.0,23092.26,99.00000000000001,,,,[None],
mimiciii,chartevents_116,error,integer,2309226.0,23092.26,99.00000000000001,,,,[None],
mimiciii,chartevents_116,resultstatus,character varying,2309226.0,23092.26,99.00000000000001,,,,[None],
mimiciii,chartevents_116,stopped,character varying,2309226.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_117,row_id,integer,690295.0,0.0,100.0,,,,"[34323637, 34323653, 34323661, 34323669, 34321652]",
mimiciii,chartevents_117,subject_id,integer,690295.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,[10],
mimiciii,chartevents_117,hadm_id,integer,690295.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,[184167],
mimiciii,chartevents_117,icustay_id,integer,690295.0,6.672851715740398,99.99903333332624,chartevents_fk_icustay_id,icustays,icustay_id,[288409],
mimiciii,chartevents_117,itemid,integer,690295.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[3645],
mimiciii,chartevents_117,charttime,timestamp without time zone,690295.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:00:00.000000000'), numpy.datetime64('2103-07-04T17:00:00.000000000'), numpy.datetime64('2103-07-04T17:30:00.000000000'), numpy.datetime64('2103-07-04T18:00:00.000000000'), numpy.datetime64('2103-06-30T13:00:00.000000000')]",
mimiciii,chartevents_117,storetime,timestamp without time zone,690295.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:43:00.000000000'), numpy.datetime64('2103-07-04T16:56:00.000000000'), numpy.datetime64('2103-07-04T17:32:00.000000000'), numpy.datetime64('2103-07-04T18:05:00.000000000'), numpy.datetime64('2103-06-30T12:52:00.000000000')]",
mimiciii,chartevents_117,cgid,integer,690295.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[14968, 17587]",
mimiciii,chartevents_117,value,character varying,690295.0,1.6106883763532096,99.99976666666042,,,,['Yes'],
mimiciii,chartevents_117,valuenum,double precision,690295.0,6902.95,99.0,,,,[None],
mimiciii,chartevents_117,valueuom,character varying,690295.0,6902.95,99.0,,,,[None],
mimiciii,chartevents_117,warning,integer,690295.0,6902.95,99.0,,,,[None],
mimiciii,chartevents_117,error,integer,690295.0,6902.95,99.0,,,,[None],
mimiciii,chartevents_117,resultstatus,character varying,690295.0,6902.95,99.0,,,,[None],
mimiciii,chartevents_117,stopped,character varying,690295.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_118,row_id,integer,1009254.0,0.0,100.0,,,,"[34323638, 34323639, 34323654, 34323662, 34323663]",
mimiciii,chartevents_118,subject_id,integer,1009254.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,[10],
mimiciii,chartevents_118,hadm_id,integer,1009254.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,[184167],
mimiciii,chartevents_118,icustay_id,integer,1009254.0,34.987472095247355,99.99653333332388,chartevents_fk_icustay_id,icustays,icustay_id,[288409],
mimiciii,chartevents_118,itemid,integer,1009254.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[3652, 3655]",
mimiciii,chartevents_118,charttime,timestamp without time zone,1009254.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:00:00.000000000'), numpy.datetime64('2103-07-04T17:00:00.000000000'), numpy.datetime64('2103-07-04T17:30:00.000000000')]",
mimiciii,chartevents_118,storetime,timestamp without time zone,1009254.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:43:00.000000000'), numpy.datetime64('2103-07-04T16:56:00.000000000'), numpy.datetime64('2103-07-04T17:32:00.000000000')]",
mimiciii,chartevents_118,cgid,integer,1009254.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,[14968],
mimiciii,chartevents_118,value,character varying,1009254.0,149.36959204511717,99.98519999999553,,,,"['97.599998474121094', '36', '36.400001525878906', '98', '36.5']",
mimiciii,chartevents_118,valuenum,double precision,1009254.0,130.1937704214826,99.9870999995619,,,,"[97.5999984741211, 36.0, 36.400001525878906, 98.0, 36.5]",
mimiciii,chartevents_118,valueuom,character varying,1009254.0,80.74032383495941,99.99199999962003,,,,"['Deg F', 'in']",
mimiciii,chartevents_118,warning,integer,1009254.0,10092.54,99.0,,,,[None],
mimiciii,chartevents_118,error,integer,1009254.0,10092.54,99.0,,,,[None],
mimiciii,chartevents_118,resultstatus,character varying,1009254.0,10092.54,99.0,,,,[None],
mimiciii,chartevents_118,stopped,character varying,1009254.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_119,row_id,integer,803881.0,0.0,100.0,,,,"[193234100, 193234107, 193259109, 193259112, 193260093]",
mimiciii,chartevents_119,subject_id,integer,803881.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[102, 126]",
mimiciii,chartevents_119,hadm_id,integer,803881.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[195700, 176860]",
mimiciii,chartevents_119,icustay_id,integer,803881.0,27.599913616604173,99.99656666675584,chartevents_fk_icustay_id,icustays,icustay_id,"[245390, 282343]",
mimiciii,chartevents_119,itemid,integer,803881.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[3656],
mimiciii,chartevents_119,charttime,timestamp without time zone,803881.0,0.0,100.0,,,,"[numpy.datetime64('2196-03-13T16:00:00.000000000'), numpy.datetime64('2196-03-13T20:00:00.000000000'), numpy.datetime64('2129-09-01T03:00:00.000000000'), numpy.datetime64('2129-09-01T04:00:00.000000000'), numpy.datetime64('2129-09-10T19:00:00.000000000')]",
mimiciii,chartevents_119,storetime,timestamp without time zone,803881.0,0.0,100.0,,,,"[numpy.datetime64('2196-03-13T18:00:00.000000000'), numpy.datetime64('2196-03-13T20:31:00.000000000'), numpy.datetime64('2129-09-01T03:27:00.000000000'), numpy.datetime64('2129-09-01T04:11:00.000000000'), numpy.datetime64('2129-09-10T18:51:00.000000000')]",
mimiciii,chartevents_119,cgid,integer,803881.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[14295, 15931, 15918]",
mimiciii,chartevents_119,value,character varying,803881.0,120.58214730477891,99.98500000033529,,,,['Isolette'],
mimiciii,chartevents_119,valuenum,double precision,803881.0,8038.81,99.0,,,,[None],
mimiciii,chartevents_119,valueuom,character varying,803881.0,8038.81,99.0,,,,[None],
mimiciii,chartevents_119,warning,integer,803881.0,8038.81,99.0,,,,[None],
mimiciii,chartevents_119,error,integer,803881.0,8038.81,99.0,,,,[None],
mimiciii,chartevents_119,resultstatus,character varying,803881.0,8038.81,99.0,,,,[None],
mimiciii,chartevents_119,stopped,character varying,803881.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_120,row_id,integer,2367114.0,0.0,100.0,,,,"[34323640, 34323641, 34323642, 34323643, 34323644]",
mimiciii,chartevents_120,subject_id,integer,2367114.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,[10],
mimiciii,chartevents_120,hadm_id,integer,2367114.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,[184167],
mimiciii,chartevents_120,icustay_id,integer,2367114.0,39.45190095530357,99.99833333329298,chartevents_fk_icustay_id,icustays,icustay_id,[288409],
mimiciii,chartevents_120,itemid,integer,2367114.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[3664, 3669, 3686, 3692, 3694]",
mimiciii,chartevents_120,charttime,timestamp without time zone,2367114.0,0.0,100.0,,,,[numpy.datetime64('2103-07-04T16:00:00.000000000')],
mimiciii,chartevents_120,storetime,timestamp without time zone,2367114.0,0.0,100.0,,,,[numpy.datetime64('2103-07-04T16:43:00.000000000')],
mimiciii,chartevents_120,cgid,integer,2367114.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,[14968],
mimiciii,chartevents_120,value,character varying,2367114.0,138.87069092175923,99.9941333332099,,,,"['140', 'Normal', 'Voiding qs', '30', 'Retractions']",
mimiciii,chartevents_120,valuenum,double precision,2367114.0,14574.321051506997,99.38429999351503,,,,"[140.0, nan, 30.0]",
mimiciii,chartevents_120,valueuom,character varying,2367114.0,18244.92588243842,99.22923332452775,,,,"[None, 'gms']",
mimiciii,chartevents_120,warning,integer,2367114.0,23671.14,99.0,,,,[None],
mimiciii,chartevents_120,error,integer,2367114.0,23671.14,99.0,,,,[None],
mimiciii,chartevents_120,resultstatus,character varying,2367114.0,23671.14,99.0,,,,[None],
mimiciii,chartevents_120,stopped,character varying,2367114.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_121,row_id,integer,1360432.0,0.0,100.0,,,,"[34323645, 34323646, 34323647, 34345521, 34345546]",
mimiciii,chartevents_121,subject_id,integer,1360432.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[10, 21]",
mimiciii,chartevents_121,hadm_id,integer,1360432.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[184167, 109451]",
mimiciii,chartevents_121,icustay_id,integer,1360432.0,33.103845057971775,99.9975666666869,chartevents_fk_icustay_id,icustays,icustay_id,"[288409, 217847]",
mimiciii,chartevents_121,itemid,integer,1360432.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,"[3723, 4187, 4188, 5683]",
mimiciii,chartevents_121,charttime,timestamp without time zone,1360432.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:00:00.000000000'), numpy.datetime64('2134-09-14T12:00:00.000000000'), numpy.datetime64('2134-09-14T13:00:00.000000000')]",
mimiciii,chartevents_121,storetime,timestamp without time zone,1360432.0,0.0,100.0,,,,"[numpy.datetime64('2103-07-04T16:43:00.000000000'), numpy.datetime64('2134-09-14T12:01:00.000000000'), numpy.datetime64('2134-09-14T13:05:00.000000000')]",
mimiciii,chartevents_121,cgid,integer,1360432.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[14968, 19525]",
mimiciii,chartevents_121,value,character varying,1360432.0,775.4462404054403,99.9429999999702,,,,"['1.3849999904632568', '15.748000144958496', '40', '70']",
mimiciii,chartevents_121,valuenum,double precision,1360432.0,1616.646692252159,99.88116666674614,,,,"[1.3849999904632568, 15.748000144958496, 40.0, 70.0]",
mimiciii,chartevents_121,valueuom,character varying,1360432.0,6277.940248508454,99.53853332996368,,,,"['kg', 'cm', 'Inches', None]",
mimiciii,chartevents_121,warning,integer,1360432.0,13604.32,99.0,,,,[None],
mimiciii,chartevents_121,error,integer,1360432.0,13604.32,99.0,,,,[None],
mimiciii,chartevents_121,resultstatus,character varying,1360432.0,9390.15536535263,99.30976665019989,,,,[None],
mimiciii,chartevents_121,stopped,character varying,1360432.0,1456.569220560789,99.89293333142996,,,,['NotStopd'],
mimiciii,chartevents_122,row_id,integer,982518.0,0.0,100.0,,,,"[193285544, 193285549, 193285560, 193285573, 193244575]",
mimiciii,chartevents_122,subject_id,integer,982518.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[145, 111]",
mimiciii,chartevents_122,hadm_id,integer,982518.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[198161, 192123]",
mimiciii,chartevents_122,icustay_id,integer,982518.0,5.240096058257623,99.99946666666074,chartevents_fk_icustay_id,icustays,icustay_id,"[226841, 254245]",
mimiciii,chartevents_122,itemid,integer,982518.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[5813],
mimiciii,chartevents_122,charttime,timestamp without time zone,982518.0,0.0,100.0,,,,"[numpy.datetime64('2144-03-31T17:30:00.000000000'), numpy.datetime64('2144-03-31T17:45:00.000000000'), numpy.datetime64('2144-03-31T18:00:00.000000000'), numpy.datetime64('2144-03-31T19:00:00.000000000'), numpy.datetime64('2142-04-26T07:00:00.000000000')]",
mimiciii,chartevents_122,storetime,timestamp without time zone,982518.0,0.0,100.0,,,,"[numpy.datetime64('2144-03-31T17:45:00.000000000'), numpy.datetime64('2144-03-31T18:01:00.000000000'), numpy.datetime64('2144-03-31T18:55:00.000000000'), numpy.datetime64('2142-04-26T06:39:00.000000000')]",
mimiciii,chartevents_122,cgid,integer,982518.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[21205, 18539]",
mimiciii,chartevents_122,value,character varying,982518.0,75.32637862133794,99.99233333347364,,,,"['100', '60']",
mimiciii,chartevents_122,valuenum,double precision,982518.0,56.65853630656377,99.99423333350569,,,,"[100.0, 60.0]",
mimiciii,chartevents_122,valueuom,character varying,982518.0,42.90328479702585,99.99563333345579,,,,['mmHg'],
mimiciii,chartevents_122,warning,integer,982518.0,9825.18,99.0,,,,[None],
mimiciii,chartevents_122,error,integer,982518.0,9825.18,99.0,,,,[None],
mimiciii,chartevents_122,resultstatus,character varying,982518.0,9825.18,99.0,,,,[None],
mimiciii,chartevents_122,stopped,character varying,982518.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_123,row_id,integer,655454.0,0.0,100.0,,,,"[193268087, 193268093, 193268099, 193268105, 193252976]",
mimiciii,chartevents_123,subject_id,integer,655454.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[130, 117]",
mimiciii,chartevents_123,hadm_id,integer,655454.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[113323, 164853]",
mimiciii,chartevents_123,icustay_id,integer,655454.0,2.621815933767357,99.9996000000101,chartevents_fk_icustay_id,icustays,icustay_id,"[296584, 217966]",
mimiciii,chartevents_123,itemid,integer,655454.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[5814],
mimiciii,chartevents_123,charttime,timestamp without time zone,655454.0,0.0,100.0,,,,"[numpy.datetime64('2119-11-25T04:00:00.000000000'), numpy.datetime64('2119-11-25T05:00:00.000000000'), numpy.datetime64('2119-11-25T06:00:00.000000000'), numpy.datetime64('2119-11-25T06:15:00.000000000'), numpy.datetime64('2133-11-30T10:00:00.000000000')]",
mimiciii,chartevents_123,storetime,timestamp without time zone,655454.0,0.0,100.0,,,,"[numpy.datetime64('2119-11-25T04:51:00.000000000'), numpy.datetime64('2119-11-25T05:09:00.000000000'), numpy.datetime64('2119-11-25T06:14:00.000000000'), numpy.datetime64('2119-11-25T06:16:00.000000000'), numpy.datetime64('2133-11-30T10:00:00.000000000')]",
mimiciii,chartevents_123,cgid,integer,655454.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[17707, 17746]",
mimiciii,chartevents_123,value,character varying,655454.0,188.1152958707884,99.97130000032485,,,,"['0', '6']",
mimiciii,chartevents_123,valuenum,double precision,655454.0,179.3759077716246,99.97263333387673,,,,"[0.0, 6.0]",
mimiciii,chartevents_123,valueuom,character varying,655454.0,43.04147845267318,99.9934333334677,,,,['mmHg'],
mimiciii,chartevents_123,warning,integer,655454.0,6554.54,99.0,,,,[None],
mimiciii,chartevents_123,error,integer,655454.0,6554.54,99.0,,,,[None],
mimiciii,chartevents_123,resultstatus,character varying,655454.0,6554.54,99.0,,,,[None],
mimiciii,chartevents_123,stopped,character varying,655454.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_124,row_id,integer,1807316.0,0.0,100.0,,,,"[193236123, 193236128, 193236138, 193285545, 193285550]",
mimiciii,chartevents_124,subject_id,integer,1807316.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[105, 145]",
mimiciii,chartevents_124,hadm_id,integer,1807316.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[161160, 198161]",
mimiciii,chartevents_124,icustay_id,integer,1807316.0,12.651211548903957,99.99930000002497,chartevents_fk_icustay_id,icustays,icustay_id,"[294980, 226841]",
mimiciii,chartevents_124,itemid,integer,1807316.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[5815],
mimiciii,chartevents_124,charttime,timestamp without time zone,1807316.0,0.0,100.0,,,,"[numpy.datetime64('2189-01-31T16:00:00.000000000'), numpy.datetime64('2189-01-31T18:00:00.000000000'), numpy.datetime64('2189-01-31T20:00:00.000000000'), numpy.datetime64('2144-03-31T17:30:00.000000000'), numpy.datetime64('2144-03-31T17:45:00.000000000')]",
mimiciii,chartevents_124,storetime,timestamp without time zone,1807316.0,0.0,100.0,,,,"[numpy.datetime64('2189-01-31T16:20:00.000000000'), numpy.datetime64('2189-01-31T18:48:00.000000000'), numpy.datetime64('2189-01-31T19:59:00.000000000'), numpy.datetime64('2144-03-31T17:45:00.000000000')]",
mimiciii,chartevents_124,cgid,integer,1807316.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[15922, 14992, 21205]",
mimiciii,chartevents_124,value,character varying,1807316.0,50.002409954993055,99.99723333329894,,,,"['50', '55']",
mimiciii,chartevents_124,valuenum,double precision,1807316.0,22.290231374730357,99.99876666662749,,,,"[50.0, 55.0]",
mimiciii,chartevents_124,valueuom,character varying,1807316.0,10.241457118445542,99.99943333334522,,,,['BPM'],
mimiciii,chartevents_124,warning,integer,1807316.0,18073.16,99.0,,,,[None],
mimiciii,chartevents_124,error,integer,1807316.0,18073.16,99.0,,,,[None],
mimiciii,chartevents_124,resultstatus,character varying,1807316.0,18073.16,99.0,,,,[None],
mimiciii,chartevents_124,stopped,character varying,1807316.0,0.0,100.0,,,,['NotStopd'],
mimiciii,chartevents_125,row_id,integer,34909.0,0.0,100.0,,,,"[193240304, 193241387, 193264182, 193238722, 193312706]",
mimiciii,chartevents_125,subject_id,integer,34909.0,0.0,100.0,chartevents_fk_subject_id,patients,subject_id,"[109, 130, 156]",
mimiciii,chartevents_125,hadm_id,integer,34909.0,0.0,100.0,chartevents_fk_hadm_id,admissions,hadm_id,"[128755, 193281, 198214, 183350, 199280]",
mimiciii,chartevents_125,icustay_id,integer,34909.0,0.011636333462702169,99.9999666666663,chartevents_fk_icustay_id,icustays,icustay_id,"[271885, 243688, 211157, 298630, 259092]",
mimiciii,chartevents_125,itemid,integer,34909.0,0.0,100.0,chartevents_fk_itemid,d_items,itemid,[5816],
mimiciii,chartevents_125,charttime,timestamp without time zone,34909.0,0.0,100.0,,,,"[numpy.datetime64('2138-04-18T13:00:00.000000000'), numpy.datetime64('2140-04-11T12:00:00.000000000'), numpy.datetime64('2119-10-31T15:00:00.000000000'), numpy.datetime64('2137-11-11T15:00:00.000000000'), numpy.datetime64('2121-01-02T08:00:00.000000000')]",
mimiciii,chartevents_125,storetime,timestamp without time zone,34909.0,0.0,100.0,,,,"[numpy.datetime64('2138-04-18T13:00:00.000000000'), numpy.datetime64('2140-04-11T12:00:00.000000000'), numpy.datetime64('2119-10-31T15:00:00.000000000'), numpy.datetime64('2137-11-11T15:00:00.000000000'), numpy.datetime64('2121-01-02T07:59:00.000000000')]",
mimiciii,chartevents_125,cgid,integer,34909.0,0.0,100.0,chartevents_fk_cgid,caregivers,cgid,"[21570, 15644]",
mimiciii,chartevents_125,value,character varying,34909.0,16.058140031211078,99.95399999991061,,,,"[None, '4']",
mimiciii,chartevents_125,valuenum,double precision,34909.0,14.557053630463779,99.95829999819398,,,,"[nan, 4.0]",
mimiciii,chartevents_125,valueuom,character varying,34909.0,11.65960570037365,99.96660000085829,,,,"[None, 'mmHg']",
mimiciii,chartevents_125,warning,integer,34909.0,349.09,99.00000000000001,,,,[None],
mimiciii,chartevents_125,error,integer,34909.0,349.09,99.00000000000001,,,,[None],
